"AGEGE24","PCT_BLACK","PCT_HISPANIC","PCT_GRAD_PROF","PCT_BORN_US","MEDIAN_HH_INC","UNEMP_RATE","SD_EARN_WNE_P10","COUNT_WNE_INDEP0_P10","PCT75_EARN_WNE_P6","COUNT_WNE_INDEP0_INC1_P6","COUNT_WNE_MALE0_P6","PCT10_EARN_WNE_P8","COUNT_NWNE_P9","GT_25K_P9","Aggrcluster_labels"
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,21500,51,33800,27,942,2600,82,0.646103919,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,39800,740,51000,215,10977,11300,744,0.78874594,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,39800,740,51000,215,10977,11300,744,0.78874594,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,16500,581,27100,295,3336,3300,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,16500,581,27100,295,3336,3300,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20500,45,31000,42,1641,4900,32,0.56410259,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,25700,183,36500,33,249,4800,49,0.537848592,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,24800,458,46900,151,43,9600,83,0.64721483,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,33500,67,87100,12,3179,13900,6,0.840490818,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,33500,67,87100,12,3179,13900,6,0.840490818,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,33500,67,87100,12,3179,13900,6,0.840490818,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20500,1005.53873317149,27100,246.163120567376,405,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,19900,1005.53873317149,29700,13,217,2800,57,0.464788735,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14200,75,25600,65,1174,3200,43,0.350427359,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14200,75,25600,65,1174,3200,43,0.350427359,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14200,75,25600,65,1174,3200,43,0.350427359,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,39600,297,54800,39,811,11000,140,0.777032673,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14900,1005.53873317149,27900,11,2870.90384615385,7870.1794231206,21,0.321428567,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20800,1327,30700,468,11660,4800,766,0.52543968,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,35800,246.163120567376,60,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,61000,246.163120567376,177,7870.1794231206,251.583178726036,0.602409554380489,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,37500,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,13500,41,25200,41,2870.90384615385,3300,34,0.362831861,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14500,175,25000,146,1141,4300,186,0.337333322,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14500,175,25000,146,1141,4300,186,0.337333322,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17500,170,29300,89,1600,2900,243,0.443370163,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,21100,263,32900,114,709,3600,41,0.673228323,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20300,356,37900,70,1168,6200,230,0.42413792,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20300,356,37900,70,1168,6200,230,0.42413792,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20700,279,33000,129,1476,3200,166,0.492063493,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17900,525,30200,295,2601,4300,340,0.44255662,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20800,1327,30700,468,11660,4800,766,0.52543968,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22900,1630,38200,660,6737,5000,1020,0.56473279,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20800,1327,30700,468,11660,4800,766,0.52543968,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22400,124,29000,12,358,3000,53,0.411764711,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,15100,169,23400,23,2870.90384615385,3500,23,0.452173918,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,37500,246.163120567376,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,24000,180,39500,38,1135,5700,171,0.497681618,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,16000,101,31000,64,1144,2900,53,0.38499999,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,30800,257,43500,107,943,2800,216,0.621283233,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,16400,128,26400,25,2870.90384615385,3600,20,0.282442749,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,28700,2350,35300,786,3430,5100,386,0.531158984,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,34300,436,46300,85,3644,8400,144,0.715942025,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18800,149,35700,83,537,4600,107,0.435665905,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27500,993,36200,414,241,4800,493,0.46897164,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27500,993,36200,414,241,4800,493,0.46897164,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,15400,58,30200,17,777,3900,60,0.451063842,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14900,116,27500,46,1478,4000,164,0.366197169,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,15800,58,42605.7426151622,10,2870.90384615385,7870.1794231206,11,0.461538464,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18000,54,38700,36,112,3000,69,0.455813944,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,25000,13,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,25000,13,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20300,356,37900,70,1168,6200,87,0.571022749,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,39800,740,51000,215,10977,11300,744,0.78874594,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20300,356,37900,70,1168,6200,87,0.571022749,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,16600,1005.53873317149,26800,13,2870.90384615385,7870.1794231206,11,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,14600,232,23500,134,1507,3800,560,0.225719422,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,24100,151,30000,160,1179,7200,83,0.377011508,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,24800,183,29600,130,991,5000,102,0.32397005,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22700,139,30300,73,751,4100,87,0.549597859,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,49600,7150,59500,789,4311,14200,644,0.814849138,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20600,38,33400,40,316,4900,77,0.43069306,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27900,234,41000,55,1798,10700,49,0.734299541,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18700,130,28000,18,2870.90384615385,5300,24,0.379999995,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,16000,67,25800,75,759,2600,40,0.303030312,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,21000,1046,36500,520,3964,4400,498,0.542428195,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20000,169,40300,65,746,4600,77,0.512328744,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,33500,67,87100,12,3179,13900,6,0.840490818,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17800,418,32300,457,1534,3600,426,0.521613836,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18300,148,34200,104,840,3700,159,0.496240616,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20400,74,42605.7426151622,18,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,32800,306,46500,114,912,6000,226,0.664563596,3
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,42100,1005.53873317149,93300,246.163120567376,1279,7870.1794231206,251.583178726036,0.602409554380489,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,42100,1005.53873317149,93300,246.163120567376,1279,7870.1794231206,251.583178726036,0.602409554380489,2
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20800,1327,30700,468,11660,4800,766,0.52543968,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,21300,124,34000,71,840,2900,53,0.591346145,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,23700,224,28800,79,1049,4300,137,0.500866532,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17500,170,29300,89,1600,2900,243,0.443370163,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,16000,101,31000,64,1144,2900,53,0.38499999,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,29139.2573970219,1005.53873317149,39400,246.163120567376,115,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,18600,866,33900,256,2959,3700,73,0.486792445,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17900,525,30200,295,2601,4300,340,0.44255662,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,19100,262,31800,160,2491,4200,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27500,1579,36900,361,2515,5500,430,0.589620352,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20200,1284,32600,804,7154,3200,397,0.421722859,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20800,1327,30700,468,11660,4800,766,0.52543968,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17200,161,30000,108,573,4100,126,0.448940277,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,27600,202,33000,149,1001,5100,41,0.757201672,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,20300,94,31100,42,737,4000,27,0.779874206,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,15200,225,23900,109,584,2400,95,0.320574164,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17600,897,26100,28,315,3500,31,0.342592597,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17200,52,30000,26,2870.90384615385,7870.1794231206,18,0.27692309,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,22400,124,29000,23,358,3100,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17200,52,30000,22,2870.90384615385,4200,122,0.25454545,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,19600,138,31600,13,2870.90384615385,7870.1794231206,251.583178726036,0.602409554380489,1
0.417103848089873,12.7999290103605,13.0713443534182,7.86050931752731,88.9452664992068,58099.0155001075,3.84046246857668,17200,52,30000,246.163120567376,2870.90384615385,7870.1794231206,11,0.381578952,1
